,binary_injury,NARRATIVE,split
640,high_injury,   roof bolt time incident process instal inside bolt right bolter time rock 8'x8'x8 thick fall inby atrs cantilever 3 outby atrs run rock strike leg strike right heel leave leg boot cause knee jerk forwa,val
641,high_injury,   emp lift tool box truck feel pain right elbow emp think fine 5/27/09 report pain elbow company doctor 5/29/09 place restriction,val
642,high_injury,   victim help place spool cable stand finger spool stand cause laceration require suture,val
643,high_injury,   miner resupplying head carry bundle bolt shoulder observe nose pillar collapse turn run throw bundle bolt away miner sustain strain muscle upper torso,val
644,high_injury,   feel pain shoulder lift 4 water line,val
645,high_injury,   cab trd0775 cat d11 t dozer operator slip leave track cause abrasion leave abdoman tailbone employee release restrict duty diagnosis leave pain strain,val
646,high_injury,   ee bolt small piece rock app size quarter fall hit corner safety glass corner leave eye,val
647,high_injury,   walk slippery surface slip,val
648,high_injury,   employee step rock twist accident reportable 4/9/01 employee doctor day away work recomende,val
649,high_injury,   employee walk sample shed trip piece bury angle iron,val
650,high_injury,   electrical panel low floor w/4 people cabinet slide floor lose grip cabinet hit ee right knee,val
651,high_injury,   report supervisor 1/7/00 hit head roof bolt,val
652,high_injury,   employee electrician troubleshoot electrical fault sample system process open circuit breaker arc flash cause burn cheek ear,val
653,high_injury,   ee receive burn upper extremity mechanical failure occur processing equipment,val
654,high_injury,   attempt secure suction intake line pump ee feel pain low abdoman ee local clinic 2 15 00 release work restriction,val
655,high_injury,   load old railroad iron scale deck truck set iron truck step iron roll pinch middle finger right hand,val
656,high_injury,   employee position jack leg drill set drill away pinch leave middle finger drill rib cause laceration finger require suture,val
657,high_injury,   employee wash t-2 tower 1 1/2 water hose hurt low pull kink hose,val
658,high_injury,   ie wash crusher roller area attempt reposition bump open inspection door cause lose balance fall bear block,val
659,high_injury,   employee clean coal small loader coal pit break cause small loader land,val
660,high_injury,   ee pole rock pole twist catch lt hand pole guard rail cause fracture lt thumb,val
661,high_injury,   employee throw airlock door door slip hit low left leg bruise work 3/6/29,val
662,high_injury,   allege employee state apparently hurt evening shift handle miner cable employee state day hurt start lose time 2/14/05 increase pain,val
663,high_injury,   injure help trouble shoot electrical problem scoop scoop begin unintentionally catch injured leg frame,val
664,high_injury,   employee walk crusher step large rock fall rock ee witness fall,val
665,high_injury,   permforme normal duty bend roof bolt instal ee notice severe pain low ee currently work accident,val
666,high_injury,   employee stack stone carry piece stone step rock trip twist leg fracture tibia,val
667,high_injury,   employee carry rack wheel face feel pain,val
668,high_injury,"   employee instal 42""resin bolt roof push bolt bolt bent spring pot 8 x 8 plate cut leave forearm",val
669,high_injury,   employee try bend piece round steel roll work table land leave foot    employee treat doctor diagnose contusion    place modify duty orthopedic doctor    orthopedic doctor place modify duty patient feel able,val
670,high_injury,   ee come step fire floor level hot kiln feed step,val
671,high_injury,   employee fall approx 5 canopy bolter strike head hose track fall result laceration right ear neck pain,val
672,high_injury,   ee stand ground operate mucker remote control mucker close mucker roll pin leave foot rib raise prot ect truck,val
673,high_injury,   mechanic attempt bear spacer hoist cylinder crane cylinder slip catch hand strike elbow tire incident report management 07/21 aid injury followup visit orthopedic specialist x ray 8/12/08 fracture rt forearm indicate,val
674,high_injury,   ee hold inlet spout super sack discharge chute portable hopper transfer hopper approx 2000 material inside flow operator hit hopper loader bucket cause hopper fall pin ee hand fork forklift hopper discharge chute,val
675,high_injury,   ee drive haul truck hit bump cause head whip hurt neck,val
676,high_injury,   ee report work conveyor belt cable fct cable slip piece damp draw rock try catch prevent fall twist low experience pain discomfort date work remainder shift follow morning experience pain burn leave leg,val
677,high_injury,   ee report hurt right knee 10/30/09 approx 12:00pm ee report walk rocky ground rock break fall backwards    ee fall twist right knee hurt time think    11/9/09 dr check knee sleeve 11/16/09 dr cortisone shot lose time work,val
678,high_injury,   drive tandem loader stock yard truck start transportation truck park tandem jump truck start gear pin truck tandem,val
679,high_injury,   truck driver drive load 160 ton rimpull truck ramp stall spin muddy spot ramp truck roll backwards jackknife cause tractor roll driver start miss work 9/7/00,val
680,high_injury,   employee reaggravate pre exist injury work stand monitor water cannon    employee experience pain hand arm vibration water cannon handle,val
681,high_injury,   ee passenger 13 ton locomotive vihicle reach adjust windshield strike head roof,val
682,high_injury,   wash jig floor slip twist right knee start miss work 8 10 01,val
683,high_injury,   ee drive haul truck bench waste dump hit bump road seat operator incur lumbo sacral strain speed haul truck app rox 16 mph fracture find x ray extend course physcial therapy prescribe dr order prevent return work regularly schedule shift follow,val
684,high_injury,   unload box flatbe truck content pipe cutter fall box land employee leave thigh,val
685,high_injury,   employee miss second step dump truck strain tear ligament knee,val
686,high_injury,   ee process turn cross cut 7 entry bend trail cable roof fall cross cut cause draw rock fall outby rib ee attemp te way draw rock catch rt leg cause sprain rt knee.ee position outby 2nd row bolt report delay await diagnosis,val
687,high_injury,   employee rail switch feel sharp pain right,val
688,high_injury,   work lock conveyor belt pellet come chute ee work turn avoid pellet injure knee,val
689,high_injury,   employee walk main belt line come outside    drift mouth a-1 belt    employee bend pick piece chain link wt 20 lb    develop sharp pain low    dr e.r examine acute muscle strain tell follow family dr family dr 8 5 09 work close 2 10 10,val
